idcolumna,idconsulta,codusu,vercolumna,orden,ancho,guidConsulta
1479,64,0,1,14,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1479,65,0,1,16,100,522aefda-e555-4449-bd87-044a3f231392
1479,66,0,1,16,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1479,342,0,1,16,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1479,343,0,1,16,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1479,344,0,1,14,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1479,345,0,1,16,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1479,346,0,1,16,100,49ac0b16-f133-458f-9be8-aef58d89033f
1480,62,0,1,17,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1480,63,0,1,17,100,53388fbe-d761-4464-a503-a59f89baaa4f
1480,64,0,1,15,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1480,65,0,1,17,100,522aefda-e555-4449-bd87-044a3f231392
1480,66,0,1,17,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1480,342,0,1,17,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1480,343,0,1,17,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1480,344,0,1,15,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1480,345,0,1,17,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1480,346,0,1,17,100,49ac0b16-f133-458f-9be8-aef58d89033f
1481,62,0,1,18,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1481,63,0,1,18,100,53388fbe-d761-4464-a503-a59f89baaa4f
1481,64,0,1,16,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1481,65,0,1,18,100,522aefda-e555-4449-bd87-044a3f231392
1481,66,0,1,18,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1481,342,0,1,18,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1481,343,0,1,18,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1481,344,0,1,16,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1481,345,0,1,18,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1481,346,0,1,18,100,49ac0b16-f133-458f-9be8-aef58d89033f
1482,62,0,1,19,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1482,63,0,1,19,100,53388fbe-d761-4464-a503-a59f89baaa4f
1482,64,0,1,17,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1482,65,0,1,19,100,522aefda-e555-4449-bd87-044a3f231392
1482,66,0,1,19,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1482,342,0,1,19,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1482,343,0,1,19,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1482,344,0,1,17,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1482,345,0,1,19,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1482,346,0,1,19,100,49ac0b16-f133-458f-9be8-aef58d89033f
1483,62,0,1,20,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1483,63,0,1,20,100,53388fbe-d761-4464-a503-a59f89baaa4f
1483,64,0,1,18,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1483,65,0,1,20,100,522aefda-e555-4449-bd87-044a3f231392
1483,66,0,1,20,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1483,342,0,1,20,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1483,343,0,1,20,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1483,344,0,1,18,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1483,345,0,1,20,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1483,346,0,1,20,100,49ac0b16-f133-458f-9be8-aef58d89033f
1484,62,0,1,21,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1484,63,0,1,21,100,53388fbe-d761-4464-a503-a59f89baaa4f
1484,64,0,1,19,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1484,65,0,1,21,100,522aefda-e555-4449-bd87-044a3f231392
1484,66,0,1,21,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1484,342,0,1,21,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1484,343,0,1,21,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1484,344,0,1,19,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1484,345,0,1,21,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1484,346,0,1,21,100,49ac0b16-f133-458f-9be8-aef58d89033f
1485,62,0,1,22,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1485,63,0,1,22,100,53388fbe-d761-4464-a503-a59f89baaa4f
1485,64,0,1,20,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1485,65,0,1,22,100,522aefda-e555-4449-bd87-044a3f231392
1485,66,0,1,22,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1485,342,0,1,22,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1485,343,0,1,22,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1485,344,0,1,20,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1485,345,0,1,22,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1485,346,0,1,22,100,49ac0b16-f133-458f-9be8-aef58d89033f
1486,62,0,1,23,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1486,63,0,1,23,100,53388fbe-d761-4464-a503-a59f89baaa4f
1486,64,0,1,21,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1486,65,0,1,23,100,522aefda-e555-4449-bd87-044a3f231392
1486,66,0,1,23,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1486,342,0,1,23,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1486,343,0,1,23,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1486,344,0,1,21,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1486,345,0,1,23,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1486,346,0,1,23,100,49ac0b16-f133-458f-9be8-aef58d89033f
1487,62,0,1,24,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1487,63,0,1,24,100,53388fbe-d761-4464-a503-a59f89baaa4f
1487,64,0,1,22,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1487,65,0,1,24,100,522aefda-e555-4449-bd87-044a3f231392
1487,66,0,1,24,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1487,342,0,1,24,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1487,343,0,1,24,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1487,344,0,1,22,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1487,345,0,1,24,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1487,346,0,1,24,100,49ac0b16-f133-458f-9be8-aef58d89033f
1488,62,0,1,25,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1488,63,0,1,25,100,53388fbe-d761-4464-a503-a59f89baaa4f
1488,64,0,1,23,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1488,65,0,1,25,100,522aefda-e555-4449-bd87-044a3f231392
1488,66,0,1,25,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1488,342,0,1,25,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1488,343,0,1,25,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1488,344,0,1,23,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1488,345,0,1,25,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1488,346,0,1,25,100,49ac0b16-f133-458f-9be8-aef58d89033f
1489,62,0,1,26,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1489,63,0,1,26,100,53388fbe-d761-4464-a503-a59f89baaa4f
1489,64,0,1,24,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1489,65,0,1,26,100,522aefda-e555-4449-bd87-044a3f231392
1489,66,0,1,26,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1489,342,0,1,26,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1489,343,0,1,26,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1489,344,0,1,24,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1489,345,0,1,26,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1489,346,0,1,26,100,49ac0b16-f133-458f-9be8-aef58d89033f
1490,62,0,1,27,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1490,63,0,1,27,100,53388fbe-d761-4464-a503-a59f89baaa4f
1490,64,0,1,25,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1490,65,0,1,27,100,522aefda-e555-4449-bd87-044a3f231392
1490,66,0,1,27,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1490,342,0,1,27,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1490,343,0,1,27,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1490,344,0,1,25,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1490,345,0,1,27,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1490,346,0,1,27,100,49ac0b16-f133-458f-9be8-aef58d89033f
1502,54,0,1,19,100,e37acbd0-bf9f-4d56-853f-6c86f33347b8
1502,55,0,1,19,100,66f4e1fc-74c2-4f39-ab67-0e6f35c49c19
1502,56,0,1,19,100,b23ad728-fe29-45e5-b1bc-e643ca56598f
1502,334,0,1,19,100,d665d123-5a68-4540-a00c-5262d759cdd5
1502,335,0,1,19,100,5e274362-5a5c-4656-991b-dc8c6b5cdcdd
1502,336,0,1,19,100,069a53df-3d58-45a2-9f8a-9b556841d166
1503,54,0,1,20,100,e37acbd0-bf9f-4d56-853f-6c86f33347b8
1503,55,0,1,20,100,66f4e1fc-74c2-4f39-ab67-0e6f35c49c19
1503,56,0,1,20,100,b23ad728-fe29-45e5-b1bc-e643ca56598f
1503,334,0,1,20,100,d665d123-5a68-4540-a00c-5262d759cdd5
1503,335,0,1,20,100,5e274362-5a5c-4656-991b-dc8c6b5cdcdd
1503,336,0,1,20,100,069a53df-3d58-45a2-9f8a-9b556841d166
1504,54,0,1,21,100,e37acbd0-bf9f-4d56-853f-6c86f33347b8
1504,55,0,1,21,100,66f4e1fc-74c2-4f39-ab67-0e6f35c49c19
1504,56,0,1,21,100,b23ad728-fe29-45e5-b1bc-e643ca56598f
1504,334,0,1,21,100,d665d123-5a68-4540-a00c-5262d759cdd5
1504,335,0,1,21,100,5e274362-5a5c-4656-991b-dc8c6b5cdcdd
1504,336,0,1,21,100,069a53df-3d58-45a2-9f8a-9b556841d166
1505,54,0,1,22,100,e37acbd0-bf9f-4d56-853f-6c86f33347b8
1505,55,0,1,22,100,66f4e1fc-74c2-4f39-ab67-0e6f35c49c19
1505,56,0,1,22,100,b23ad728-fe29-45e5-b1bc-e643ca56598f
1505,334,0,1,22,100,d665d123-5a68-4540-a00c-5262d759cdd5
1505,335,0,1,22,100,5e274362-5a5c-4656-991b-dc8c6b5cdcdd
1505,336,0,1,22,100,069a53df-3d58-45a2-9f8a-9b556841d166
1506,54,0,1,23,100,e37acbd0-bf9f-4d56-853f-6c86f33347b8
1506,55,0,1,23,100,66f4e1fc-74c2-4f39-ab67-0e6f35c49c19
1506,56,0,1,23,100,b23ad728-fe29-45e5-b1bc-e643ca56598f
1506,334,0,1,23,100,d665d123-5a68-4540-a00c-5262d759cdd5
1506,335,0,1,23,100,5e274362-5a5c-4656-991b-dc8c6b5cdcdd
1506,336,0,1,23,100,069a53df-3d58-45a2-9f8a-9b556841d166
1507,54,0,1,24,100,e37acbd0-bf9f-4d56-853f-6c86f33347b8
1507,55,0,1,24,100,66f4e1fc-74c2-4f39-ab67-0e6f35c49c19
1507,56,0,1,24,100,b23ad728-fe29-45e5-b1bc-e643ca56598f
1507,334,0,1,24,100,d665d123-5a68-4540-a00c-5262d759cdd5
1507,335,0,1,24,100,5e274362-5a5c-4656-991b-dc8c6b5cdcdd
1507,336,0,1,24,100,069a53df-3d58-45a2-9f8a-9b556841d166
1508,164,0,0,0,100,13acab30-6e89-4c2e-8e56-b1176bd707af
1508,165,0,0,0,100,87b8ecdb-6699-44c4-acb0-1ab66f6fde8c
1508,167,0,0,0,100,b134deb1-37fc-438f-8ec2-bb73aabd479a
1508,193,0,0,0,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
1508,233,0,0,0,100,1c6e28d9-6c06-46d1-ba7d-83a55ead57d8
1508,332,0,0,0,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
1508,401,0,0,0,100,1e45741d-8763-4859-9ebc-ca7e3bdfc187
1510,34,-1,1,5,50,c0787af9-e101-4adc-bb17-6e3ff9e39c45
1510,35,-1,1,5,50,edfccdd6-0da8-48e3-88d2-6d0a0ab183cc
1511,34,-1,1,6,100,c0787af9-e101-4adc-bb17-6e3ff9e39c45
1511,35,-1,1,6,100,edfccdd6-0da8-48e3-88d2-6d0a0ab183cc
1556,192,0,0,57,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
1556,330,0,0,57,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
1559,51,0,0,18,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
1559,331,0,0,18,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
1570,30,0,0,40,100,b1361a62-f465-4aaf-b34b-513859ec2039
1570,164,0,0,0,100,13acab30-6e89-4c2e-8e56-b1176bd707af
1570,165,0,0,0,100,87b8ecdb-6699-44c4-acb0-1ab66f6fde8c
1570,167,0,0,0,100,b134deb1-37fc-438f-8ec2-bb73aabd479a
1570,193,0,0,37,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
1570,233,0,0,0,100,1c6e28d9-6c06-46d1-ba7d-83a55ead57d8
1570,332,0,0,37,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
1570,401,0,0,0,100,1e45741d-8763-4859-9ebc-ca7e3bdfc187
1571,193,0,0,45,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
1571,332,0,0,45,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
1574,62,0,1,30,100,673b100a-d807-42d9-80db-e05d3bfd9ffd
1574,63,0,1,28,100,53388fbe-d761-4464-a503-a59f89baaa4f
1574,64,0,1,26,100,2cd7c363-56c8-4045-ba81-da4fe79df758
1574,65,0,1,28,100,522aefda-e555-4449-bd87-044a3f231392
1574,66,0,1,28,100,6cd3e82d-78d9-46ab-ae37-7b440d614d95
1574,342,0,1,30,100,b75786ca-69c0-4c15-87bc-7636be7b5ffa
1574,343,0,1,28,100,322e304c-2790-4d6d-844c-9d9e059aa49c
1574,344,0,1,26,100,db6bba81-7f53-4e77-bbd9-415e88f8aa25
1574,345,0,1,28,100,f95aa422-6ade-4d41-9fa7-bc746ac966a9
1574,346,0,1,28,100,49ac0b16-f133-458f-9be8-aef58d89033f
1592,111,0,0,78,250,68b53edc-4df1-4725-bec6-d1c823321387
1592,112,0,0,78,250,e152e12b-016b-44f6-bb5e-c4d629253707
1592,232,0,0,78,250,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
1592,397,0,0,78,250,87d50ec4-f703-49ab-91cd-c6814674c229
1592,398,0,0,78,250,e62f0415-9b8f-4462-98f4-c03b51e7887d
1593,68,0,1,1,84,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1593,69,0,1,2,120,195a6300-16c9-4719-9407-4c19bf2d549e
1593,70,0,1,0,120,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1593,71,0,1,1,120,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1593,72,0,0,24,120,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1593,73,0,1,1,120,7494f304-0954-402a-9ae8-7e90075c2eff
1593,74,0,1,1,120,780dc004-2b34-4690-8594-45d2ae61b66e
1593,75,0,1,1,84,b1156e85-2eb9-43f9-8db3-792872a32b6e
1593,348,0,1,1,84,30bcec34-3215-414f-b731-f08b21736f8c
1593,349,0,1,2,120,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1593,350,0,1,0,120,49e242f1-01c1-40d6-9183-668a0caa6a65
1593,351,0,1,1,120,4130a1c2-9833-4629-b6ae-9b238fd60702
1593,352,0,0,24,120,a3316695-c88a-4e43-965e-380be65bf989
1593,353,0,1,1,120,4225c105-72ba-4712-834e-ac9c922a5819
1593,354,0,1,1,120,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1593,355,0,1,1,84,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1594,68,0,1,2,86,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1594,69,0,1,3,100,195a6300-16c9-4719-9407-4c19bf2d549e
1594,70,0,1,1,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1594,71,0,1,2,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1594,72,0,0,25,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1594,73,0,1,2,100,7494f304-0954-402a-9ae8-7e90075c2eff
1594,74,0,1,2,100,780dc004-2b34-4690-8594-45d2ae61b66e
1594,75,0,0,24,86,b1156e85-2eb9-43f9-8db3-792872a32b6e
1594,348,0,1,2,86,30bcec34-3215-414f-b731-f08b21736f8c
1594,349,0,1,3,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1594,350,0,1,1,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1594,351,0,1,2,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1594,352,0,0,25,100,a3316695-c88a-4e43-965e-380be65bf989
1594,353,0,1,2,100,4225c105-72ba-4712-834e-ac9c922a5819
1594,354,0,1,2,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1594,355,0,0,24,86,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1595,68,0,1,4,200,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1595,69,0,1,6,200,195a6300-16c9-4719-9407-4c19bf2d549e
1595,70,0,1,6,200,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1595,71,0,1,6,200,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1595,72,0,1,4,200,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1595,73,0,1,3,200,7494f304-0954-402a-9ae8-7e90075c2eff
1595,74,0,1,3,200,780dc004-2b34-4690-8594-45d2ae61b66e
1595,75,0,1,6,200,b1156e85-2eb9-43f9-8db3-792872a32b6e
1595,348,0,1,4,200,30bcec34-3215-414f-b731-f08b21736f8c
1595,349,0,1,6,200,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1595,350,0,1,6,200,49e242f1-01c1-40d6-9183-668a0caa6a65
1595,351,0,1,6,200,4130a1c2-9833-4629-b6ae-9b238fd60702
1595,352,0,1,4,200,a3316695-c88a-4e43-965e-380be65bf989
1595,353,0,1,3,200,4225c105-72ba-4712-834e-ac9c922a5819
1595,354,0,1,3,200,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1595,355,0,1,6,200,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1596,68,0,1,5,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1596,69,0,1,8,100,195a6300-16c9-4719-9407-4c19bf2d549e
1596,70,0,1,7,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1596,71,0,1,7,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1596,72,0,1,5,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1596,73,0,1,4,100,7494f304-0954-402a-9ae8-7e90075c2eff
1596,74,0,1,4,100,780dc004-2b34-4690-8594-45d2ae61b66e
1596,75,0,1,7,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1596,348,0,1,5,100,30bcec34-3215-414f-b731-f08b21736f8c
1596,349,0,1,8,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1596,350,0,1,7,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1596,351,0,1,7,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1596,352,0,1,5,100,a3316695-c88a-4e43-965e-380be65bf989
1596,353,0,1,4,100,4225c105-72ba-4712-834e-ac9c922a5819
1596,354,0,1,4,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1596,355,0,1,7,100,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1597,68,0,1,7,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1597,69,0,1,9,100,195a6300-16c9-4719-9407-4c19bf2d549e
1597,70,0,1,9,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1597,71,0,1,11,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1597,72,0,1,7,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1597,73,0,1,6,100,7494f304-0954-402a-9ae8-7e90075c2eff
1597,74,0,1,6,100,780dc004-2b34-4690-8594-45d2ae61b66e
1597,75,0,1,9,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1597,348,0,1,7,100,30bcec34-3215-414f-b731-f08b21736f8c
1597,349,0,1,9,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1597,350,0,1,9,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1597,351,0,1,11,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1597,352,0,1,7,100,a3316695-c88a-4e43-965e-380be65bf989
1597,353,0,1,6,100,4225c105-72ba-4712-834e-ac9c922a5819
1597,354,0,1,6,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1597,355,0,1,9,100,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1598,68,0,1,9,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1598,69,0,1,11,100,195a6300-16c9-4719-9407-4c19bf2d549e
1598,70,0,1,11,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1598,71,0,1,9,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1598,72,0,1,9,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1598,73,0,1,8,100,7494f304-0954-402a-9ae8-7e90075c2eff
1598,74,0,1,8,100,780dc004-2b34-4690-8594-45d2ae61b66e
1598,75,0,1,11,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1598,348,0,1,9,100,30bcec34-3215-414f-b731-f08b21736f8c
1598,349,0,1,11,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1598,350,0,1,11,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1598,351,0,1,9,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1598,352,0,1,9,100,a3316695-c88a-4e43-965e-380be65bf989
1598,353,0,1,8,100,4225c105-72ba-4712-834e-ac9c922a5819
1598,354,0,1,8,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1598,355,0,1,11,100,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1599,68,0,1,10,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1599,69,0,1,7,100,195a6300-16c9-4719-9407-4c19bf2d549e
1599,70,0,1,12,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1599,71,0,1,12,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1599,72,0,1,10,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1599,73,0,1,5,100,7494f304-0954-402a-9ae8-7e90075c2eff
1599,74,0,1,5,100,780dc004-2b34-4690-8594-45d2ae61b66e
1599,75,0,1,12,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1599,348,0,1,10,100,30bcec34-3215-414f-b731-f08b21736f8c
1599,349,0,1,7,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1599,350,0,1,12,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1599,351,0,1,12,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1599,352,0,1,10,100,a3316695-c88a-4e43-965e-380be65bf989
1599,353,0,1,5,100,4225c105-72ba-4712-834e-ac9c922a5819
1599,354,0,1,5,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1599,355,0,1,12,100,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1600,68,0,1,6,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1600,69,0,1,0,100,195a6300-16c9-4719-9407-4c19bf2d549e
1600,70,0,1,8,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1600,71,0,1,8,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1600,72,0,1,6,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1600,73,0,0,25,100,7494f304-0954-402a-9ae8-7e90075c2eff
1600,74,0,0,25,100,780dc004-2b34-4690-8594-45d2ae61b66e
1600,75,0,1,8,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1600,348,0,1,6,100,30bcec34-3215-414f-b731-f08b21736f8c
1600,349,0,1,0,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1600,350,0,1,8,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1600,351,0,1,8,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1600,352,0,1,6,100,a3316695-c88a-4e43-965e-380be65bf989
1600,353,0,0,25,100,4225c105-72ba-4712-834e-ac9c922a5819
1600,354,0,0,25,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1600,355,0,1,8,100,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1605,68,0,0,16,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1605,69,0,0,21,100,195a6300-16c9-4719-9407-4c19bf2d549e
1605,70,0,0,22,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1605,71,0,0,19,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1605,72,0,0,17,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1605,73,0,0,18,100,7494f304-0954-402a-9ae8-7e90075c2eff
1605,74,0,0,18,100,780dc004-2b34-4690-8594-45d2ae61b66e
1605,75,0,0,14,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1605,348,0,0,16,100,30bcec34-3215-414f-b731-f08b21736f8c
1605,349,0,0,21,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1605,350,0,0,22,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1605,351,0,0,19,100,4130a1c2-9833-4629-b6ae-9b238fd60702
1605,352,0,0,17,100,a3316695-c88a-4e43-965e-380be65bf989
1605,353,0,0,18,100,4225c105-72ba-4712-834e-ac9c922a5819
1605,354,0,0,18,100,4fcad685-e9a7-434e-8ab6-a7cffdb5f1df
1605,355,0,0,14,100,bf4cec44-574b-4f2a-ad60-22cce2cdf03e
1609,68,0,0,18,100,cc09e447-3e09-4fa9-a79f-84decf0d0c0f
1609,69,0,1,13,100,195a6300-16c9-4719-9407-4c19bf2d549e
1609,70,0,1,14,100,e0aa9c87-f2cc-4da0-8b69-cd6977868c61
1609,71,0,1,14,100,3f03feeb-dace-4a76-81c7-6cc9a9e56ac9
1609,72,0,1,12,100,461a03f8-2729-4dfe-bdac-d7cb075e8b43
1609,73,0,1,10,100,7494f304-0954-402a-9ae8-7e90075c2eff
1609,74,0,1,10,100,780dc004-2b34-4690-8594-45d2ae61b66e
1609,75,0,0,16,100,b1156e85-2eb9-43f9-8db3-792872a32b6e
1609,348,0,0,18,100,30bcec34-3215-414f-b731-f08b21736f8c
1609,349,0,1,13,100,fcd1fbeb-db77-488a-8cd0-5e7d2044b0c3
1609,350,0,1,14,100,49e242f1-01c1-40d6-9183-668a0caa6a65
1609,351,0,1,14,100,4130a1c2-9833-4629-b6ae-9b238fd60702
