idfiltro,columnas,campoId,consultaSql,CampoBusqueda,NombreBusqueda,UsarTablaComun,UsarCodigo,incluirFiltro,consultaTablaAparte,respetarOrden,campoTexto
2023,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo14'",valor,Valor,0,0,0,,,
2024,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo15'",valor,Valor,0,0,0,,,
2025,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo16'",valor,Valor,0,0,0,,,
2026,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo17'",valor,Valor,0,0,0,,,
2027,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo18'",valor,Valor,0,0,0,,,
2038,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'Perso83'",valor,Valor,0,0,0,,,
2039,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'Perso84'",valor,Valor,0,0,0,,,
2040,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'Perso85'",valor,Valor,0,0,0,,,
2041,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'Perso86'",valor,Valor,0,0,0,,,
2042,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'Perso87'",valor,Valor,0,0,0,,,
2043,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'Perso88'",valor,Valor,0,0,0,,,
2061,Código|codigo|150;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3",snombrecli,Nombre,0,0,0,,,
2065,Nacionalidad|valor|100,valor,select distinct valor   from combovalores where campo='Nacionalidad',valor,valor,1,1,0,,,
2066,código|icodsubusu|100;nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,nombre,0,0,1,,,
2067,Código|codigo|150;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 8",snombrecli,Nombre,0,0,0,,,
2068,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 1",snombrecli|codigo,nombre|código,0,0,1,icodcli IN (SELECT icodcli FROM clitrabajadores WHERE icodclitrabajador IN ({0}))&,,
2101,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 5
",snombrecli|codigo,Nombre|Código,0,0,0,,,
2103,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Centro,0,0,0,,,
2114,Código|id|100;Nombre|nombre|300,nombre,"SELECT id,nombre FROM provincias",nombre,Nombre,1,1,0,,,
2115,Código|id|100;Nombre|nombre|300,nombre,"SELECT id, nombre FROM paises",nombre,Nombre,1,1,0,,,
2120,Estado|estado|400,estado,"SELECT estado,entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_5'",estado,Estado,0,1,0,,,
2121,Tipo|tipofichero|400,tipofichero,"SELECT tipocliente as tipofichero, tabla, CAST(id AS VARCHAR) AS campo FROM [[instancia]advabousu[empresa]].dbo.ContadorTiposCliente WHERE tabla = 'alumnos'",tipofichero,Tipo,0,1,0,,,
2124,Valor|valor|200;Código|codigo|200,codigo,"select valor,codigo  from (select 'Sí', 1 union select 'No', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
2125,Valor|valor|200;Código|codigo|200,codigo,"select valor,codigo  from (select 'Sí', 1 union select 'No', 0) AS Valores(valor, codigo)",valor,Valor,0,0,0,,,
2137,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'origen'",valor,Valor,0,0,0,,,
2138,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'zona'",valor,Valor,0,0,0,,,
2139,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'empresa'",valor,Valor,0,0,0,,,
2140,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'departamento'",valor,Valor,0,0,0,,,
2141,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'cargo'",valor,Valor,0,0,0,,,
2143,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'sector'",valor,Valor,0,0,0,,,
2155,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo5'",valor,Valor,0,0,0,,,
2156,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo6'",valor,Valor,0,0,0,,,
2161,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo11'",valor,Valor,0,0,0,,,
2162,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo12'",valor,Valor,0,0,0,,,
2163,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo13'",valor,Valor,0,0,0,,,
2164,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo14'",valor,Valor,0,0,0,,,
2165,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo15'",valor,Valor,0,0,0,,,
2166,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo16'",valor,Valor,0,0,0,,,
2167,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo17'",valor,Valor,0,0,0,,,
2168,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'campo18'",valor,Valor,0,0,0,,,
2179,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'Perso83'",valor,Valor,0,0,0,,,
2180,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'Perso84'",valor,Valor,0,0,0,,,
2181,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'Perso85'",valor,Valor,0,0,0,,,
2182,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'Perso86'",valor,Valor,0,0,0,,,
2183,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'Perso87'",valor,Valor,0,0,0,,,
2184,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'alumnos' AND campo LIKE 'Perso88'",valor,Valor,0,0,0,,,
2202,Código|codigo|150;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3",snombrecli,Nombre,0,0,0,,,
2206,Nacionalidad|valor|100,valor,select distinct valor   from combovalores where campo='Nacionalidad',valor,valor,1,1,0,,,
2207,código|icodsubusu|100;nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,nombre,0,0,1,,,
2208,código|codigo|100;nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 1",snombrecli|codigo,nombre|código,0,0,1,icodcli IN (SELECT icodcli FROM clitrabajadores WHERE icodclitrabajador IN ({0}))&,,
2222,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
2223,Código|fase|100;Fase|nombrefase|300,fase,"select segfase.id as fase, segfase.fase as nombrefase from segfase",nombrefase,nombrefase,0,1,1,,,
2228,Código|icodsubusu|100;Nombre|nombre|300,icodsubusu,"select  icodsubusu, nombre, estadocli, 0 as MARCA  from(
select icodsubusu, nombre, estadocli from [[instancia]advabousu[empresa]].dbo.subusu  
left join [[instancia]advabousu[empresa]].dbo.clientes c on subusu.icodsubusu = c.codsubusu and c.tipobd = 1
union all
select 0 as icodsubusu, '/**ususupervisor**/' as nombre, 'Alta' as estadocli) T",nombre,Nombre,0,0,1,,,
2231,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo from [[instancia]advabousu[empresa]].dbo.clientes",snombrecli,Clientes,0,0,1,,,
2234,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 1
",snombrecli|codigo,Nombre|Código,0,0,0,,,
2236,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Centro,0,0,0,,,
2238,Código|id|100;Nombre|nombre|300,nombre,"SELECT id,nombre FROM provincias",nombre,Nombre,1,1,0,,,
2239,Código|id|100;Nombre|nombre|300,nombre,"SELECT id, nombre FROM paises",nombre,Nombre,1,1,0,,,
2244,Estado|estado|400,estado,"SELECT estado,entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_1'",estado,Estado,0,1,0,,,
2245,Tipo|tipofichero|400,tipofichero,"SELECT tipocliente as tipofichero, tabla, CAST(id AS VARCHAR) AS campo FROM [[instancia]advabousu[empresa]].dbo.ContadorTiposCliente WHERE tabla = 'trabajadores'",tipofichero,Tipo,0,1,0,,,
2253,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'origen'",valor,Valor,0,0,0,,,
2254,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'zona'",valor,Valor,0,0,0,,,
2255,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'empresa'",valor,Valor,0,0,0,,,
2256,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'departamento'",valor,Valor,0,0,0,,,
2257,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'cargo'",valor,Valor,0,0,0,,,
2259,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'sector'",valor,Valor,0,0,0,,,
2271,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo5'",valor,Valor,0,0,0,,,
2272,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo6'",valor,Valor,0,0,0,,,
2277,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo11'",valor,Valor,0,0,0,,,
2278,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo12'",valor,Valor,0,0,0,,,
2279,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo13'",valor,Valor,0,0,0,,,
2280,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo14'",valor,Valor,0,0,0,,,
2281,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo15'",valor,Valor,0,0,0,,,
2282,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo16'",valor,Valor,0,0,0,,,
2283,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo17'",valor,Valor,0,0,0,,,
2284,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'campo18'",valor,Valor,0,0,0,,,
2295,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'Perso83'",valor,Valor,0,0,0,,,
2296,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'Perso84'",valor,Valor,0,0,0,,,
2297,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'Perso85'",valor,Valor,0,0,0,,,
2298,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'Perso86'",valor,Valor,0,0,0,,,
2299,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'Perso87'",valor,Valor,0,0,0,,,
2300,Valor|valor|400,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'trabajadores' AND campo LIKE 'Perso88'",valor,Valor,0,0,0,,,
2317,Código|codigo|150;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3",snombrecli,Nombre,0,0,0,,,
2321,Nacionalidad|valor|100,valor,select distinct valor   from combovalores where campo='Nacionalidad',valor,valor,1,1,0,,,
2355,Código|codigo|100;Nombre|snombrecli|300,icodcli,"select icodcli, tipobd, snombrecli, codigo, estadocli from [[instancia]advabousu[empresa]].dbo.clientes where tipobd = 3
",snombrecli|codigo,Nombre|Código,0,0,0,,,
2357,Código|id|100;Nombre|sdescripcion|300,id,"select id, sdescripcion from [[instancia]advabousu[empresa]].dbo.centrospredef",sdescripcion,Centro,0,0,0,,,
2363,Código|id|100;Nombre|nombre|300,nombre,"SELECT id,nombre FROM provincias",nombre,Nombre,1,1,0,,,
2364,Código|id|100;Nombre|nombre|300,nombre,"SELECT id, nombre FROM paises",nombre,Nombre,1,1,0,,,
2369,Estado|estado|300,estado,"SELECT estado,entidad FROM [[instancia]advabousu[empresa]].dbo.Estados WHERE entidad like 'clientes_3'",estado,Estado,0,1,0,,,
2370,Tipo|tipofichero|400,tipofichero,"SELECT tipocliente as tipofichero, tabla, CAST(id AS VARCHAR) AS campo FROM [[instancia]advabousu[empresa]].dbo.ContadorTiposCliente WHERE tabla = 'otros'",tipofichero,Tipo,0,1,0,,,
2372,Valor|valor|200;Código|codigo|200,codigo,"select valor,codigo  from (select 'Sí', 1 union select 'No', 0) AS Valores(valor, codigo)",valor,Valor,1,1,0,,,
2373,Valor|valor|200;Código|codigo|200,codigo,"select valor,codigo  from (select 'Sí', 1 union select 'No', 0) AS Valores(valor, codigo)",valor,Valor,0,0,0,,,
2381,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'origen'",valor,Valor,0,0,0,,,
2382,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'zona'",valor,Valor,0,0,0,,,
2383,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'empresa'",valor,Valor,0,0,0,,,
2384,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'departamento'",valor,Valor,0,0,0,,,
2385,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'cargo'",valor,Valor,0,0,0,,,
2387,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'sector'",valor,Valor,0,0,0,,,
2399,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo5'",valor,Valor,0,0,0,,,
2400,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo6'",valor,Valor,0,0,0,,,
2405,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo11'",valor,Valor,0,0,0,,,
2406,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo12'",valor,Valor,0,0,0,,,
2407,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo13'",valor,Valor,0,0,0,,,
2408,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo14'",valor,Valor,0,0,0,,,
2409,Valor|valor|300,valor,"SELECT valor,tabla,campo FROM [[instancia]advabousu[empresa]].dbo.combovalores WHERE tabla LIKE 'pacientes' AND campo LIKE 'campo15'",valor,Valor,0,0,0,,,
