id,municipio,idProvincia
3156,"Nogais, As",27
3157,Ourol,27
3158,Outeiro de Rei,27
3159,Palas de Rei,27
3160,Pantón,27
3161,Paradela,27
3162,"Páramo, O",27
3163,"Pastoriza, A",27
3164,Pedrafita do Cebreiro,27
3165,"Pobra do Brollón, A",27
3166,Pol,27
3167,"Pontenova, A",27
3168,Portomarín,27
3169,Quiroga,27
3170,Rábade,27
3171,Ribadeo,27
3172,Ribas de Sil,27
3173,Ribeira de Piquín,27
3174,Riotorto,27
3175,Samos,27
3176,Sarria,27
3177,"Saviñao, O",27
3178,Sober,27
3179,Taboada,27
3180,Trabada,27
3181,Triacastela,27
3182,"Valadouro, O",27
3183,"Vicedo, O",27
3184,Vilalba,27
3185,Viveiro,27
3186,Xermade,27
3187,Xove,27
3188,"Acebeda, La",28
3189,Ajalvir,28
3190,Alameda del Valle,28
3191,"Álamo, El",28
3192,Alcalá de Henares,28
3193,Alcobendas,28
3194,Alcorcón,28
3195,Aldea del Fresno,28
3196,Algete,28
3197,Alpedrete,28
3198,Ambite,28
3199,Anchuelo,28
3200,Aranjuez,28
3201,Arganda del Rey,28
3202,Arroyomolinos,28
3203,"Atazar, El",28
3204,Batres,28
3205,Becerril de la Sierra,28
3206,Belmonte de Tajo,28
3207,"Berrueco, El",28
3208,Berzosa del Lozoya,28
3209,Boadilla del Monte,28
3210,"Boalo, El",28
3211,Braojos,28
3212,Brea de Tajo,28
3213,Brunete,28
3214,Buitrago del Lozoya,28
3215,Bustarviejo,28
3216,Cabanillas de la Sierra,28
3217,"Cabrera, La",28
3218,Cadalso de los Vidrios,28
3219,Camarma de Esteruelas,28
3220,Campo Real,28
3221,Canencia,28
3222,Carabaña,28
3223,Casarrubuelos,28
3224,Cenicientos,28
3225,Cercedilla,28
3226,Cervera de Buitrago,28
3227,Chapinería,28
3228,Chinchón,28
3229,Ciempozuelos,28
3230,Cobeña,28
3231,Collado Mediano,28
3232,Collado Villalba,28
3233,Colmenar de Oreja,28
3234,Colmenar del Arroyo,28
3235,Colmenar Viejo,28
3236,Colmenarejo,28
3237,Corpa,28
3238,Coslada,28
3239,Cubas de la Sagra,28
3240,Daganzo de Arriba,28
3241,"Escorial, El",28
3242,Estremera,28
3243,Fresnedillas de la Oliva,28
3244,Fresno de Torote,28
3245,Fuenlabrada,28
3246,Fuente el Saz de Jarama,28
3247,Fuentidueña de Tajo,28
3248,Galapagar,28
3249,Garganta de los Montes,28
3250,Gargantilla del Lozoya y Pinilla de Buitrago,28
3251,Gascones,28
3252,Getafe,28
3253,Griñón,28
3254,Guadalix de la Sierra,28
3255,Guadarrama,28
3256,"Hiruela, La",28
3257,Horcajo de la Sierra-Aoslos,28
3258,Horcajuelo de la Sierra,28
3259,Hoyo de Manzanares,28
3260,Humanes de Madrid,28
3261,Leganés,28
3262,Loeches,28
3263,Lozoya,28
3264,Lozoyuela-Navas-Sieteiglesias,28
3265,Madarcos,28
3266,Madrid,28
3267,Majadahonda,28
3268,Manzanares el Real,28
3269,Meco,28
3270,Mejorada del Campo,28
3271,Miraflores de la Sierra,28
3272,"Molar, El",28
3273,"Molinos, Los",28
3274,Montejo de la Sierra,28
3275,Moraleja de Enmedio,28
3276,Moralzarzal,28
3277,Morata de Tajuña,28
3278,Móstoles,28
3279,Navacerrada,28
3280,Navalafuente,28
3281,Navalagamella,28
3282,Navalcarnero,28
3283,Navarredonda y San Mamés,28
3284,Navas del Rey,28
3285,Nuevo Baztán,28
3286,Olmeda de las Fuentes,28
3287,Orusco de Tajuña,28
3288,Paracuellos de Jarama,28
3289,Parla,28
3290,Patones,28
3291,Pedrezuela,28
3292,Pelayos de la Presa,28
3293,Perales de Tajuña,28
3294,Pezuela de las Torres,28
3295,Pinilla del Valle,28
3296,Pinto,28
3297,Piñuécar-Gandullas,28
3298,Pozuelo de Alarcón,28
3299,Pozuelo del Rey,28
3300,Prádena del Rincón,28
3301,Puebla de la Sierra,28
3302,Puentes Viejas,28
3303,Quijorna,28
3304,Rascafría,28
3305,Redueña,28
3306,Ribatejada,28
3307,Rivas-Vaciamadrid,28
3308,Robledillo de la Jara,28
3309,Robledo de Chavela,28
3310,Robregordo,28
3311,"Rozas de Madrid, Las",28
3312,Rozas de Puerto Real,28
3313,San Agustín del Guadalix,28
3314,San Fernando de Henares,28
3315,San Lorenzo de El Escorial,28
3316,San Martín de la Vega,28
3317,San Martín de Valdeiglesias,28
3318,San Sebastián de los Reyes,28
3319,Santa María de la Alameda,28
3320,Santorcaz,28
3321,"Santos de la Humosa, Los",28
3322,"Serna del Monte, La",28
3323,Serranillos del Valle,28
3324,Sevilla la Nueva,28
3325,Somosierra,28
3326,Soto del Real,28
3327,Talamanca de Jarama,28
3328,Tielmes,28
3329,Titulcia,28
3330,Torrejón de Ardoz,28
3331,Torrejón de la Calzada,28
3332,Torrejón de Velasco,28
3333,Torrelaguna,28
3334,Torrelodones,28
3335,Torremocha de Jarama,28
3336,Torres de la Alameda,28
3337,Tres Cantos,28
3338,Valdaracete,28
3339,Valdeavero,28
3340,Valdelaguna,28
3341,Valdemanco,28
3342,Valdemaqueda,28
3343,Valdemorillo,28
3344,Valdemoro,28
3345,Valdeolmos-Alalpardo,28
3346,Valdepiélagos,28
3347,Valdetorres de Jarama,28
3348,Valdilecha,28
3349,Valverde de Alcalá,28
3350,Velilla de San Antonio,28
3351,"Vellón, El",28
3352,Venturada,28
3353,Villa del Prado,28
3354,Villaconejos,28
3355,Villalbilla,28
3356,Villamanrique de Tajo,28
3357,Villamanta,28
3358,Villamantilla,28
3359,Villanueva de la Cañada,28
3360,Villanueva de Perales,28
3361,Villanueva del Pardillo,28
3362,Villar del Olmo,28
3363,Villarejo de Salvanés,28
3364,Villaviciosa de Odón,28
3365,Villavieja del Lozoya,28
3366,Zarzalejo,28
3367,Alameda,29
3368,Alcaucín,29
3369,Alfarnate,29
3370,Alfarnatejo,29
3371,Algarrobo,29
3372,Algatocín,29
3373,Alhaurín de la Torre,29
3374,Alhaurín el Grande,29
3375,Almáchar,29
3376,Almargen,29
3377,Almogía,29
3378,Álora,29
3379,Alozaina,29
3380,Alpandeire,29
3381,Antequera,29
3382,Árchez,29
3383,Archidona,29
3384,Ardales,29
3385,Arenas,29
3386,Arriate,29
3387,Atajate,29
3388,Benadalid,29
3389,Benahavís,29
3390,Benalauría,29
3391,Benalmádena,29
3392,Benamargosa,29
3393,Benamocarra,29
3394,Benaoján,29
3395,Benarrabá,29
3396,"Borge, El",29
3397,"Burgo, El",29
3398,Campillos,29
3399,Canillas de Aceituno,29
3400,Canillas de Albaida,29
3401,Cañete la Real,29
3402,Carratraca,29
3403,Cartajima,29
3404,Cártama,29
3405,Casabermeja,29
3406,Casarabonela,29
3407,Casares,29
3408,Coín,29
3409,Colmenar,29
3410,Comares,29
3411,Cómpeta,29
3412,Cortes de la Frontera,29
3413,Cuevas Bajas,29
3414,Cuevas de San Marcos,29
3415,Cuevas del Becerro,29
3416,Cútar,29
3417,Estepona,29
3418,Faraján,29
3419,Frigiliana,29
3420,Fuengirola,29
3421,Fuente de Piedra,29
3422,Gaucín,29
3423,Genalguacil,29
3424,Guaro,29
3425,Humilladero,29
3426,Igualeja,29
3427,Istán,29
3428,Iznate,29
3429,Jimera de Líbar,29
3430,Jubrique,29
3431,Júzcar,29
3432,Macharaviaya,29
3433,Málaga,29
3434,Manilva,29
3435,Marbella,29
3436,Mijas,29
3437,Moclinejo,29
3438,Mollina,29
3439,Monda,29
3440,Montejaque,29
3441,Nerja,29
3442,Ojén,29
3443,Parauta,29
3444,Periana,29
3445,Pizarra,29
3446,Pujerra,29
3447,Rincón de la Victoria,29
3448,Riogordo,29
3449,Ronda,29
3450,Salares,29
3451,Sayalonga,29
3452,Sedella,29
3453,Sierra de Yeguas,29
3454,Teba,29
3455,Tolox,29
3456,Torremolinos,29
3457,Torrox,29
3458,Totalán,29
3459,Valle de Abdalajís,29
3460,Vélez-Málaga,29
3461,Villanueva de Algaidas,29
3462,Villanueva de la Concepción,29
3463,Villanueva de Tapia,29
3464,Villanueva del Rosario,29
3465,Villanueva del Trabuco,29
3466,Viñuela,29
3467,Yunquera,29
3468,Abanilla,30
3469,Abarán,30
3470,Águilas,30
3471,Albudeite,30
3472,Alcantarilla,30
3473,"Alcázares, Los",30
3474,Aledo,30
3475,Alguazas,30
3476,Alhama de Murcia,30
3477,Archena,30
3478,Beniel,30
3479,Blanca,30
3480,Bullas,30
3481,Calasparra,30
3482,Campos del Río,30
3483,Caravaca de la Cruz,30
3484,Cartagena,30
3485,Cehegín,30
3486,Ceutí,30
3487,Cieza,30
3488,Fortuna,30
3489,Fuente Álamo de Murcia,30
3490,Jumilla,30
3491,Librilla,30
3492,Lorca,30
3493,Lorquí,30
3494,Mazarrón,30
3495,Molina de Segura,30
3496,Moratalla,30
3497,Mula,30
3498,Murcia,30
3499,Ojós,30
3500,Pliego,30
3501,Puerto Lumbreras,30
3502,Ricote,30
3503,San Javier,30
3504,San Pedro del Pinatar,30
3505,Santomera,30
3506,Torre-Pacheco,30
3507,"Torres de Cotillas, Las",30
3508,Totana,30
3509,Ulea,30
3510,"Unión, La",30
3511,Villanueva del Río Segura,30
3512,Yecla,30
3513,Abáigar,31
3514,Abárzuza,31
3515,Abaurregaina/Abaurrea Alta,31
3516,Abaurrepea/Abaurrea Baja,31
3517,Aberin,31
3518,Ablitas,31
3519,Adiós,31
3520,Aguilar de Codés,31
3521,Aibar/Oibar,31
3522,Allín,31
3523,Allo,31
3524,Altsasu/Alsasua,31
3525,Améscoa Baja,31
3526,Ancín/Antzin,31
3527,Andosilla,31
3528,Ansoáin/Antsoain,31
3529,Anue,31
3530,Añorbe,31
3531,Aoiz/Agoitz,31
3532,Araitz,31
3533,Arakil,31
3534,Aranarache/Aranaratxe,31
3535,Aranguren,31
3536,Arano,31
3537,Arantza,31
3538,Aras,31
3539,Arbizu,31
3540,Arce/Artzi,31
3541,"Arcos, Los",31
3542,Arellano,31
3543,Areso,31
3544,Arguedas,31
3545,Aria,31
3546,Aribe,31
3547,Armañanzas,31
3548,Arróniz,31
3549,Arruazu,31
3550,Artajona,31
3551,Artazu,31
3552,Atez,31
3553,Auritz/Burguete,31
3554,Ayegui/Aiegi,31
3555,Azagra,31
3556,Azuelo,31
3557,Bakaiku,31
3558,Barañain,31
3559,Barásoain,31
3560,Barbarin,31
3561,Bargota,31
3562,Barillas,31
3563,Basaburua,31
3564,Baztan,31
3565,Beintza-Labaien,31
3566,Beire,31
3567,Belascoáin,31
3568,Bera,31
3569,Berbinzana,31
3570,Beriáin,31
3571,Berrioplano,31
3572,Berriozar,31
3573,Bertizarana,31
3574,Betelu,31
3575,Bidaurreta,31
3576,Biurrun-Olcoz,31
3577,Buñuel,31
3578,Burgui/Burgi,31
3579,Burlada/Burlata,31
3580,"Busto, El",31
3581,Cabanillas,31
3582,Cabredo,31
3583,Cadreita,31
3584,Caparroso,31
3585,Cárcar,31
3586,Carcastillo,31
3587,Cascante,31
3588,Cáseda,31
3589,Castejón,31
3590,Castillonuevo,31
3591,Cendea de Olza/Oltza Zendea,31
3592,Cintruénigo,31
3593,Cirauqui/Zirauki,31
3594,Ciriza,31
3595,Cizur,31
3596,Corella,31
3597,Cortes,31
3598,Desojo,31
3599,Dicastillo,31
3600,Donamaria,31
3601,Doneztebe/Santesteban,31
3602,Echarri,31
3603,Egüés,31
3604,Elgorriaga,31
3605,Enériz/Eneritz,31
3606,Eratsun,31
3607,Ergoiena,31
3608,Erro,31
3609,Eslava,31
3610,Esparza de Salazar/Espartza Zaraitzu,31
3611,Espronceda,31
3612,Estella/Lizarra,31
3613,Esteribar,31
3614,Etayo,31
3615,Etxalar,31
3616,Etxarri-Aranatz,31
3617,Etxauri,31
3618,Eulate,31
3619,Ezcabarte,31
3620,Ezcároz/Ezkaroze,31
3621,Ezkurra,31
3622,Ezprogui,31
3623,Falces,31
3624,Fitero,31
3625,Fontellas,31
3626,Funes,31
3627,Fustiñana,31
3628,Galar,31
3629,Gallipienzo/Galipentzu,31
3630,Gallués/Galoze,31
3631,Garaioa,31
3632,Garde,31
3633,Garínoain,31
3634,Garralda,31
3635,Genevilla,31
3636,Goizueta,31
3637,Goñi,31
3638,Güesa/Gorza,31
3639,Guesálaz/Gesalatz,31
3640,Guirguillano,31
3641,Hiriberri/Villanueva de Aezkoa,31
3642,Huarte/Uharte,31
3643,Ibargoiti,31
3644,Igantzi,31
3645,Igúzquiza,31
3646,Imotz,31
3647,Irañeta,31
3648,Irurtzun,31
3649,Isaba/Izaba,31
3650,Ituren,31
3651,Iturmendi,31
3652,Iza/Itza,31
3653,Izagaondoa,31
3654,Izalzu/Itzaltzu,31
3655,Jaurrieta,31
3656,Javier,31
3657,Juslapeña,31
3658,Lakuntza,31
3659,Lana,31
3660,Lantz,31
3661,Lapoblación,31
3662,Larraga,31
3663,Larraona,31
3664,Larraun,31
3665,Lazagurría,31
3666,Leache,31
3667,Legarda,31
3668,Legaria,31
3669,Leitza,31
3670,Lekunberri,31
3671,Leoz/Leotz,31
3672,Lerga,31
3673,Lerín,31
3674,Lesaka,31
3675,Lezáun,31
3676,Liédena,31
3677,Lizoáin-Arriasgoiti,31
3678,Lodosa,31
3679,Lónguida/Longida,31
3680,Lumbier,31
3681,Luquin,31
3682,Luzaide/Valcarlos,31
3683,Mañeru,31
3684,Marañón,31
3685,Marcilla,31
3686,Mélida,31
3687,Mendavia,31
3688,Mendaza,31
3689,Mendigorría,31
3690,Metauten,31
3691,Milagro,31
3692,Mirafuentes,31
3693,Miranda de Arga,31
3694,Monreal,31
3695,Monteagudo,31
3696,Morentin,31
3697,Mues,31
3698,Murchante,31
3699,Murieta,31
3700,Murillo el Cuende,31
3701,Murillo el Fruto,31
3702,Muruzábal,31
3703,Navascués,31
3704,Nazar,31
3705,Noáin (Valle de Elorz)/Noain (Elortzibar),31
3706,Obanos,31
3707,Ochagavía/Otsagabia,31
3708,Oco,31
3709,Odieta,31
3710,Oitz,31
3711,Olaibar,31
3712,Olazti/Olazagutía,31
3713,Olejua,31
3714,Olite/Erriberri,31
3715,Ollo,31
3716,Olóriz/Oloritz,31
3717,Orbaitzeta,31
3718,Orbara,31
3719,Orísoain,31
3720,Orkoien,31
3721,Oronz/Orontze,31
3722,Oroz-Betelu/Orotz-Betelu,31
3723,Orreaga/Roncesvalles,31
3724,Oteiza,31
3725,Pamplona/Iruña,31
3726,Peralta/Azkoien,31
3727,Petilla de Aragón,31
3728,Piedramillera,31
3729,Pitillas,31
3730,Puente la Reina/Gares,31
3731,Pueyo,31
3732,Ribaforada,31
3733,Romanzado,31
3734,Roncal/Erronkari,31
3735,Sada,31
3736,Saldías,31
3737,Salinas de Oro/Jaitz,31
3738,San Adrián,31
3739,San Martín de Unx,31
3740,Sangüesa/Zangoza,31
3741,Sansol,31
3742,Santacara,31
3743,Sarriés/Sartze,31
3744,Sartaguda,31
3745,Sesma,31
3746,Sorlada,31
3747,Sunbilla,31
3748,Tafalla,31
3749,Tiebas-Muruarte de Reta,31
3750,Tirapu,31
3751,Torralba del Río,31
3752,Torres del Río,31
3753,Tudela,31
3754,Tulebras,31
3755,Ucar,31
3756,Uharte-Arakil,31
3757,Ujué,31
3758,Ultzama,31
3759,Unciti,31
3760,Unzué,31
3761,Urdazubi/Urdax,31
3762,Urdiain,31
3763,Urraul Alto,31
3764,Urraul Bajo,31
3765,Urrotz,31
3766,Urroz-Villa,31
3767,Urzainqui/Urzainki,31
3768,Uterga,31
3769,Uztárroz/Uztarroze,31
3770,Valle de Yerri/Deierri,31
3771,Valtierra,31
3772,Viana,31
3773,Vidángoz/Bidankoze,31
3774,Villafranca,31
3775,Villamayor de Monjardín,31
3776,Villatuerta,31
3777,Villava/Atarrabia,31
3778,Yesa,31
3779,Zabalza/Zabaltza,31
3780,Ziordia,31
3781,Zizur Mayor/Zizur Nagusia,31
3782,Zubieta,31
3783,Zugarramurdi,31
3784,Zúñiga,31
3785,Allariz,32
3786,Amoeiro,32
3787,"Arnoia, A",32
3788,Avión,32
3789,Baltar,32
3790,Bande,32
3791,Baños de Molgas,32
3792,Barbadás,32
3793,"Barco de Valdeorras, O",32
3794,Beade,32
3795,Beariz,32
3796,"Blancos, Os",32
3797,Boborás,32
3798,"Bola, A",32
3799,"Bolo, O",32
3800,Calvos de Randín,32
3801,Carballeda de Avia,32
3802,Carballeda de Valdeorras,32
3803,"Carballiño, O",32
3804,Cartelle,32
3805,Castrelo de Miño,32
3806,Castrelo do Val,32
3807,Castro Caldelas,32
3808,Celanova,32
3809,Cenlle,32
3810,Chandrexa de Queixa,32
3811,Coles,32
3812,Cortegada,32
3813,Cualedro,32
3814,Entrimo,32
3815,Esgos,32
3816,Gomesende,32
3817,"Gudiña, A",32
3818,"Irixo, O",32
3819,Larouco,32
3820,Laza,32
3821,Leiro,32
3822,Lobeira,32
3823,Lobios,32
3824,Maceda,32
3825,Manzaneda,32
3826,Maside,32
3827,Melón,32
3828,"Merca, A",32
3829,"Mezquita, A",32
3830,Montederramo,32
3831,Monterrei,32
3832,Muíños,32
3833,Nogueira de Ramuín,32
3834,Oímbra,32
3835,Ourense,32
3836,Paderne de Allariz,32
3837,Padrenda,32
3838,Parada de Sil,32
3839,"Pereiro de Aguiar, O",32
3840,"Peroxa, A",32
3841,Petín,32
3842,Piñor,32
3843,"Pobra de Trives, A",32
3844,Pontedeva,32
3845,Porqueira,32
3846,Punxín,32
3847,Quintela de Leirado,32
3848,Rairiz de Veiga,32
3849,Ramirás,32
3850,Ribadavia,32
3851,Riós,32
3852,"Rúa, A",32
3853,Rubiá,32
3854,San Amaro,32
3855,San Cibrao das Viñas,32
3856,San Cristovo de Cea,32
3857,San Xoán de Río,32
3858,Sandiás,32
3859,Sarreaus,32
3860,Taboadela,32
3861,"Teixeira, A",32
3862,Toén,32
3863,Trasmiras,32
3864,"Veiga, A",32
3865,Verea,32
3866,Verín,32
3867,Viana do Bolo,32
3868,Vilamarín,32
3869,Vilamartín de Valdeorras,32
3870,Vilar de Barrio,32
3871,Vilar de Santos,32
3872,Vilardevós,32
3873,Vilariño de Conso,32
3874,Xinzo de Limia,32
3875,Xunqueira de Ambía,32
3876,Xunqueira de Espadanedo,32
3877,Allande,33
3878,Aller,33
3879,Amieva,33
3880,Avilés,33
3881,Belmonte de Miranda,33
3882,Bimenes,33
3883,Boal,33
3884,Cabrales,33
3885,Cabranes,33
3886,Candamo,33
3887,Cangas de Onís,33
3888,Cangas del Narcea,33
3889,Caravia,33
3890,Carreño,33
3891,Caso,33
3892,Castrillón,33
3893,Castropol,33
3894,Coaña,33
3895,Colunga,33
3896,Corvera de Asturias,33
3897,Cudillero,33
3898,Degaña,33
3899,"Franco, El",33
3900,Gijón,33
3901,Gozón,33
3902,Grado,33
3903,Grandas de Salime,33
3904,Ibias,33
3905,Illano,33
3906,Illas,33
3907,Langreo,33
3908,Laviana,33
3909,Lena,33
3910,Llanera,33
3911,Llanes,33
3912,Mieres,33
3913,Morcín,33
3914,Muros de Nalón,33
3915,Nava,33
3916,Navia,33
3917,Noreña,33
3918,Onís,33
3919,Oviedo,33
3920,Parres,33
3921,Peñamellera Alta,33
3922,Peñamellera Baja,33
3923,Pesoz,33
3924,Piloña,33
3925,Ponga,33
3926,Pravia,33
3927,Proaza,33
3928,Quirós,33
3929,"Regueras, Las",33
3930,Ribadedeva,33
3931,Ribadesella,33
3932,Ribera de Arriba,33
3933,Riosa,33
3934,Salas,33
3935,San Martín de Oscos,33
3936,San Martín del Rey Aurelio,33
3937,San Tirso de Abres,33
3938,Santa Eulalia de Oscos,33
3939,Santo Adriano,33
3940,Sariego,33
3941,Siero,33
3942,Sobrescobio,33
3943,Somiedo,33
3944,Soto del Barco,33
3945,Tapia de Casariego,33
3946,Taramundi,33
3947,Teverga,33
3948,Tineo,33
3949,Valdés,33
3950,Vegadeo,33
3951,Villanueva de Oscos,33
3952,Villaviciosa,33
3953,Villayón,33
3954,Yernes y Tameza,33
3955,Abarca de Campos,34
3956,Abia de las Torres,34
3957,Aguilar de Campoo,34
3958,Alar del Rey,34
3959,Alba de Cerrato,34
3960,Amayuelas de Arriba,34
3961,Ampudia,34
3962,Amusco,34
3963,Antigüedad,34
3964,Arconada,34
3965,Astudillo,34
3966,Autilla del Pino,34
3967,Autillo de Campos,34
3968,Ayuela,34
3969,Baltanás,34
3970,Baquerín de Campos,34
3971,Bárcena de Campos,34
3972,Barruelo de Santullán,34
3973,Báscones de Ojeda,34
3974,Becerril de Campos,34
3975,Belmonte de Campos,34
3976,Berzosilla,34
3977,Boada de Campos,34
3978,Boadilla de Rioseco,34
3979,Boadilla del Camino,34
3980,Brañosera,34
3981,Buenavista de Valdavia,34
3982,Bustillo de la Vega,34
3983,Bustillo del Páramo de Carrión,34
3984,Calahorra de Boedo,34
3985,Calzada de los Molinos,34
3986,Capillas,34
3987,Cardeñosa de Volpejera,34
3988,Carrión de los Condes,34
3989,Castil de Vela,34
3990,Castrejón de la Peña,34
3991,Castrillo de Don Juan,34
3992,Castrillo de Onielo,34
3993,Castrillo de Villavega,34
3994,Castromocho,34
3995,Cervatos de la Cueza,34
3996,Cervera de Pisuerga,34
3997,Cevico de la Torre,34
3998,Cevico Navero,34
3999,Cisneros,34
4000,Cobos de Cerrato,34
4001,Collazos de Boedo,34
4002,Congosto de Valdavia,34
4003,Cordovilla la Real,34
4004,Cubillas de Cerrato,34
4005,Dehesa de Montejo,34
4006,Dehesa de Romanos,34
4007,Dueñas,34
4008,Espinosa de Cerrato,34
4009,Espinosa de Villagonzalo,34
4010,Frechilla,34
4011,Fresno del Río,34
4012,Frómista,34
4013,Fuentes de Nava,34
4014,Fuentes de Valdepero,34
4015,Grijota,34
4016,Guardo,34
4017,Guaza de Campos,34
4018,Hérmedes de Cerrato,34
4019,Herrera de Pisuerga,34
4020,Herrera de Valdecañas,34
4021,Hontoria de Cerrato,34
4022,Hornillos de Cerrato,34
4023,Husillos,34
4024,Itero de la Vega,34
4025,Lagartos,34
4026,Lantadilla,34
4027,Ledigos,34
4028,Loma de Ucieza,34
4029,Lomas,34
4030,Magaz de Pisuerga,34
4031,Manquillos,34
4032,Mantinos,34
4033,Marcilla de Campos,34
4034,Mazariegos,34
4035,Mazuecos de Valdeginate,34
4036,Melgar de Yuso,34
4037,Meneses de Campos,34
4038,Micieces de Ojeda,34
4039,Monzón de Campos,34
4040,Moratinos,34
4041,Mudá,34
4042,Nogal de las Huertas,34
4043,Olea de Boedo,34
4044,Olmos de Ojeda,34
4045,Osornillo,34
4046,Osorno la Mayor,34
4047,Palencia,34
4048,Palenzuela,34
4049,Páramo de Boedo,34
4050,Paredes de Nava,34
4051,Payo de Ojeda,34
4052,Pedraza de Campos,34
4053,Pedrosa de la Vega,34
4054,Perales,34
4055,"Pernía, La",34
4056,Pino del Río,34
4057,Piña de Campos,34
4058,Población de Arroyo,34
4059,Población de Campos,34
4060,Población de Cerrato,34
4061,Polentinos,34
4062,Pomar de Valdivia,34
4063,Poza de la Vega,34
4064,Pozo de Urama,34
4065,Prádanos de Ojeda,34
4066,"Puebla de Valdavia, La",34
4067,Quintana del Puente,34
4068,Quintanilla de Onsoña,34
4069,Reinoso de Cerrato,34
4070,Renedo de la Vega,34
4071,Requena de Campos,34
4072,Respenda de la Peña,34
4073,Revenga de Campos,34
4074,Revilla de Collazos,34
4075,Ribas de Campos,34
4076,Riberos de la Cueza,34
4077,Saldaña,34
4078,Salinas de Pisuerga,34
4079,San Cebrián de Campos,34
4080,San Cebrián de Mudá,34
4081,San Cristóbal de Boedo,34
4082,San Mamés de Campos,34
4083,San Román de la Cuba,34
4084,Santa Cecilia del Alcor,34
4085,Santa Cruz de Boedo,34
4086,Santervás de la Vega,34
4087,Santibáñez de Ecla,34
4088,Santibáñez de la Peña,34
4089,Santoyo,34
4090,"Serna, La",34
4091,Soto de Cerrato,34
4092,Sotobañado y Priorato,34
4093,Tabanera de Cerrato,34
4094,Tabanera de Valdavia,34
4095,Támara de Campos,34
4096,Tariego de Cerrato,34
4097,Torquemada,34
4098,Torremormojón,34
4099,Triollo,34
4100,Valbuena de Pisuerga,34
4101,Valdeolmillos,34
4102,Valderrábano,34
4103,Valde-Ucieza,34
4104,Valle de Cerrato,34
