numcta,descripcion,nif,numerolargo,domicilio,poblacion,provincia,codpostal,nacionalidad,telefono1,telefono2,telefono3,fax,movil,email,pagweb,cuentabanco,notas,idiva,claseiva,recargo,igic,idirpf,tipoirpf,IBAN,idmotivoexento,idmotivonoexento,EsServicio,EsBC,EsBI,EsExento,EsNoExento,vigente,pais,idmotivonosujeto,EsNoSujeto,cuentaregul,area,IPSI
769,Otros ingresos financieros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7690000000,Otros ingresos financieros,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
770,Beneficios procedentes del inmovilizado intangible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7700000000,Beneficios procedentes del inmovilizado intangible,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
771,Beneficios procedentes del inmovilizado material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7710000000,Beneficios procedentes del inmovilizado material,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
772,Beneficios procedentes de las inversiones inmobiliarias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7720000000,Beneficios procedentes de las inversiones inmobiliarias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
773,Beneficios procedentes de participaciones a largo plazo en partes vinculadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7730000000,Beneficios procedentes de participaciones a largo plazo en partes vinculadas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7733000000,"Beneficios procedentes de participaciones a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7734000000,"Beneficios procedentes de participaciones a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7735000000,"Beneficios procedentes de participaciones a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
774,Diferencia negativa en combinaciones de negocios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7740000000,Diferencia negativa en combinaciones de negocios,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
775,Beneficios por operaciones con obligaciones propias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7750000000,Beneficios por operaciones con obligaciones propias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
778,Ingresos excepcionales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7780000000,Ingresos excepcionales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
790,Reversión del deterioro del inmovilizado intangible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7900000000,Reversión del deterioro del inmovilizado intangible,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
791,Reversión del deterioro del inmovilizado material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7910000000,Reversión del deterioro del inmovilizado material,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
792,Reversión del deterioro de las inversiones inmobiliarias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7920000000,Reversión del deterioro de las inversiones inmobiliarias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
793,Reversión del deterioro de existencias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7930000000,Reversión del deterioro de productos terminados y en curso de fabricación,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7931000000,Reversión del deterioro de mercaderías,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7932000000,Reversión del deterioro de materias primas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7933000000,Reversión del deterioro de otros aprovisionamientos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
794,Reversión del deterioro de créditos por operaciones comerciales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7940000000,Reversión del deterioro de créditos por operaciones comerciales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
795,Exceso de provisiones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7950000000,Exceso de provisión por retribuciones al personal,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7951000000,Exceso de provisión para impuestos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7952000000,Exceso de provisión para otras responsabilidades,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7954000000,Exceso de provisión por operaciones comerciales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7954400000,Exceso de provisión por contratos onerosos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7954900000,Exceso de provisión para otras operaciones comerciales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7955000000,Exceso de provisión para actuaciones medioambientales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7956000000,Exceso de provisión para reestructuraciones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7957000000,Exceso de provisión por transacciones con pagos basados en instrumentos de patrimonio,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
796,Reversión del deterioro de participaciones y valores representativos de deuda a largo plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7960000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7961000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7965000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7966000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7967000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7968000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, de otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
797,Reversión del deterioro de créditos a largo plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7970000000,"Reversión del deterioro de créditos a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7971000000,"Reversión del deterioro de créditos a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7972000000,"Reversión del deterioro de créditos a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7973000000,"Reversión del deterioro de créditos a largo plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
798,Reversión del deterioro de participaciones y valores representativos de deuda a corto plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7980000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7981000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7985000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7986000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7987000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7988000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
799,Reversión del deterioro de créditos a corto plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7990000000,"Reversión del deterioro de créditos a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7991000000,"Reversión del deterioro de créditos a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7992000000,"Reversión del deterioro de créditos a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7993000000,"Reversión del deterioro de créditos a corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
800,Pérdidas en activos financieros disponibles para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8000000000,Pérdidas en activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
802,Transferencia de beneficios en activos financieros disponibles para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8020000000,Transferencia de beneficios en activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
810,Pérdidas por coberturas de flujos de efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8100000000,Pérdidas por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
811,Pérdidas por coberturas de inversiones netas en un negocio en el extranjero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8110000000,Pérdidas por coberturas de inversiones netas en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
812,Transferencia de beneficios por coberturas de flujos de efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8120000000,Transferencia de beneficios por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
813,Transferencia de beneficios por coberturas de inversiones netas en un negocio en el extranjero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8130000000,Transferencia de beneficios por coberturas de inversiones netas en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
820,Diferencias de conversión negativas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8200000000,Diferencias de conversión negativas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
821,Transferencia de diferencias de conversión positivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8210000000,Transferencia de diferencias de conversión positivas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
830,Impuesto sobre beneficios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8300000000,Impuesto corriente,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8301000000,Impuesto diferido,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
833,Ajustes negativos en la imposición sobre beneficios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8330000000,Ajustes negativos en la imposición sobre beneficios,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
834,Ingresos fiscales por diferencias permanentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8340000000,Ingresos fiscales por diferencias permanentes,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
835,Ingresos fiscales por deducciones y bonificaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8350000000,Ingresos fiscales por deducciones y bonificaciones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
836,Transferencia de diferencias permanentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8360000000,Transferencia de diferencias permanentes,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
837,Transferencia de deducciones y bonificaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8370000000,Transferencia de deducciones y bonificaciones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
838,Ajustes positivos en la imposición sobre beneficios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8380000000,Ajustes positivos en la imposición sobre beneficios,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
840,Transferencia de subvenciones oficiales de capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8400000000,Transferencia de subvenciones oficiales de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
841,Transferencia de donaciones y legados de capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8410000000,Transferencia de donaciones y legados de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
842,"Transferencia de otras subvenciones, donaciones y legados",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8420000000,"Transferencia de otras subvenciones, donaciones y legados",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
850,Pérdidas actuariales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8500000000,Pérdidas actuariales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
851,Ajustes negativos en activos por retribuciones a largo plazo de prestación definida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8510000000,Ajustes negativos en activos por retribuciones a largo plazo de prestación definida,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
860,Pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8600000000,Pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
862,Transferencia de beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8620000000,Transferencia de beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
891,"Deterioro de participaciones en el patrimonio, empresas del grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8910000000,"Deterioro de participaciones en el patrimonio, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
892,"Deterioro de participaciones en el patrimonio, empresas asociadas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8920000000,"Deterioro de participaciones en el patrimonio, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
900,Beneficios en activos financieros disponibles para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9000000000,Beneficios en activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
902,Transferencia de pérdidas de activos financieros disponibles para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9020000000,Transferencia de pérdidas de activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
910,Beneficios por coberturas de flujos de efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9100000000,Beneficios por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
911,Beneficios por coberturas de una inversión neta en un negocio en el extranjero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9110000000,Beneficios por coberturas de una inversión neta en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
912,Transferencia de pérdidas por coberturas de flujos de efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9120000000,Transferencia de pérdidas por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
913,Transferencia de pérdidas por coberturas de una inversión neta en un negocio en el extranjero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9130000000,Transferencia de pérdidas por coberturas de una inversión neta en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
920,Diferencias de conversión positivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9200000000,Diferencias de conversión positivas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
921,Transferencia de diferencias de conversión negativas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9210000000,Transferencia de diferencias de conversión negativas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
940,Ingresos de subvenciones oficiales de capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9400000000,Ingresos de subvenciones oficiales de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
941,Ingresos de donaciones y legados de capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9410000000,Ingresos de donaciones y legados de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
942,"Ingresos de otras subvenciones, donaciones y legados",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9420000000,"Ingresos de otras subvenciones, donaciones y legados",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
950,Ganancias actuariales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9500000000,Ganancias actuariales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
951,Ajustes positivos en activos por retribuciones a largo plazo de prestación definida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9510000000,Ajustes positivos en activos por retribuciones a largo plazo de prestación definida,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
960,Beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9600000000,Beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
962,Transferencia de pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9620000000,Transferencia de pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
991,"Recuperación de ajustes valorativos negativos previos, empresas del grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9910000000,"Recuperación de ajustes valorativos negativos previos, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
992,"Recuperación de ajustes valorativos negativos previos, empresas asociadas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9920000000,"Recuperación de ajustes valorativos negativos previos, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
993,"Transferencia por deterioro de ajustes valorativos negativos previos, empresas del grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9930000000,"Transferencia por deterioro de ajustes valorativos negativos previos, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
994,"Transferencia por deterioro de ajustes valorativos negativos previos, empresas asociadas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9940000000,"Transferencia por deterioro de ajustes valorativos negativos previos, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
